Anno;Cittadinanza;Continente;Genere;Residenti
2022;Morocco;Africa;Femmine;3779
2022;Morocco;Africa;Maschi;4460
2022;Mauritania;Africa;Femmine;4
2022;Mauritania;Africa;Maschi;27
2022;Mauritius;Africa;Femmine;454
2022;Mauritius;Africa;Maschi;383
2022;Mexico;Centro America;Femmine;257
2022;Mexico;Centro America;Maschi;185
2022;Moldova;Europa;Femmine;1687
2022;Moldova;Europa;Maschi;611
2022;Mongolia;Asia;Femmine;18
2022;Mongolia;Asia;Maschi;14
2022;Montenegro;Europa;Femmine;78
2022;Montenegro;Europa;Maschi;82
2022;Mozambique;Africa;Femmine;7
2022;Mozambique;Africa;Maschi;5
2022;Myanmar (ex Birmania);Asia;Femmine;19
2022;Myanmar (ex Birmania);Asia;Maschi;5
2022;Namibia;Africa;Femmine;2
2022;Nepal;Asia;Femmine;103
2022;Nepal;Asia;Maschi;136
2022;Nicaragua;Centro America;Femmine;33
2022;Nicaragua;Centro America;Maschi;17
2022;Niger;Africa;Femmine;4
2022;Niger;Africa;Maschi;25
2022;Nigeria;Africa;Femmine;557
2022;Nigeria;Africa;Maschi;588
2022;Norway;Europa;Femmine;43
2022;Norway;Europa;Maschi;28
2022;New Zealand;Oceania;Femmine;17
2022;New Zealand;Oceania;Maschi;10
2022;Oman;Asia;Femmine;1
2022;Netherlands;Europa;Femmine;269
2022;Netherlands;Europa;Maschi;234
2022;Pakistan;Asia;Femmine;383
2022;Pakistan;Asia;Maschi;2041
2022;Panama;Centro America;Femmine;17
2022;Panama;Centro America;Maschi;10
2022;Paraguay;Sud America;Femmine;50
2022;Paraguay;Sud America;Maschi;23
2022;Peru;Sud America;Femmine;9869
2022;Peru;Sud America;Maschi;7390
2022;Poland;Europa;Femmine;937
2022;Poland;Europa;Maschi;269
2022;Portugal;Europa;Femmine;359
2022;Portugal;Europa;Maschi;237
2022;United Kingdom;Europa;Femmine;1049
2022;United Kingdom;Europa;Maschi;1086
2022;Romania;Europa;Femmine;9163
2022;Romania;Europa;Maschi;6299
2022;Rwanda;Africa;Femmine;7
2022;Rwanda;Africa;Maschi;8
2022;Russia;Europa;Femmine;2369
2022;Russia;Europa;Maschi;545
2022;Saint Kitts e Nevis;Centro America;Femmine;2
2022;Saint Kitts e Nevis;Centro America;Maschi;1
2022;San Marino;Europa;Femmine;17
2022;San Marino;Europa;Maschi;15
2022;Senegal;Africa;Femmine;483
2022;Senegal;Africa;Maschi;2274
2022;Serbia;Europa;Femmine;417
2022;Serbia;Europa;Maschi;259
2022;Seychelles;Africa;Femmine;27
2022;Seychelles;Africa;Maschi;13
2022;Sierra Leone;Africa;Femmine;12
2022;Sierra Leone;Africa;Maschi;65
2022;Singapore;Asia;Femmine;15
2022;Singapore;Asia;Maschi;13
2022;Syria;Asia;Femmine;152
2022;Syria;Asia;Maschi;314
2022;Slovakia;Europa;Femmine;166
2022;Slovakia;Europa;Maschi;23
2022;Slovenia;Europa;Femmine;45
2022;Slovenia;Europa;Maschi;48
2022;Somalia;Africa;Femmine;187
2022;Somalia;Africa;Maschi;464
2022;Spain;Europa;Femmine;1753
2022;Spain;Europa;Maschi;968
2022;Sri Lanka;Asia;Femmine;8158
2022;Sri Lanka;Asia;Maschi;8916
2022;United States of America;Nord America;Femmine;860
2022;United States of America;Nord America;Maschi;573
2022;South Africa;Africa;Femmine;30
2022;South Africa;Africa;Maschi;23
2022;South Sudan;Africa;Maschi;1
2022;Sudan;Africa;Femmine;33
2022;Sudan;Africa;Maschi;112
2022;Sweden;Europa;Femmine;175
2022;Sweden;Europa;Maschi;101
2022;Switzerland;Europa;Femmine;286
2022;Switzerland;Europa;Maschi;316
2022;Tajikistan;Asia;Femmine;3
2022;Tajikistan;Asia;Maschi;5
2022;Taiwan (ex Formosa);Asia;Femmine;145
2022;Taiwan (ex Formosa);Asia;Maschi;44
2022;Tanzania;Africa;Femmine;10
2022;Tanzania;Africa;Maschi;11
2022;State of Palestine;Asia;Femmine;13
2022;State of Palestine;Asia;Maschi;73
2022;Thailandia;Asia;Femmine;244
2022;Thailandia;Asia;Maschi;34
2022;Togo;Centro America;Femmine;33
2022;Togo;Centro America;Maschi;95
2022;Trinidad and Tobago;Centro America;Femmine;4
2022;Trinidad and Tobago;Centro America;Maschi;1
2022;Tunisia;Africa;Femmine;484
2022;Tunisia;Africa;Maschi;1122
2022;Turkey;Asia;Femmine;907
2022;Turkey;Asia;Maschi;940
2022;Turkmenistan;Asia;Femmine;3
2022;Turkmenistan;Asia;Maschi;1
2022;Ukraine;Europa;Femmine;6938
2022;Ukraine;Europa;Maschi;1879
2022;Uganda;Africa;Femmine;12
2022;Uganda;Africa;Maschi;9
2022;Hungary;Europa;Femmine;234
2022;Hungary;Europa;Maschi;80
2022;Uruguay;Sud America;Femmine;79
2022;Uruguay;Sud America;Maschi;36
2022;Uzbekistan;Asia;Femmine;37
2022;Uzbekistan;Asia;Maschi;17
2022;Venezuela;Sud America;Femmine;366
2022;Venezuela;Sud America;Maschi;222
2022;Vietnam;Asia;Femmine;34
2022;Vietnam;Asia;Maschi;24
2022;Yemen;Asia;Femmine;3
2022;Yemen;Asia;Maschi;6
2022;Zambia;Africa;Femmine;7
2022;Zambia;Africa;Maschi;7
2022;Zimbabwe (ex Rhodesia);Africa;Femmine;8
2022;Zimbabwe (ex Rhodesia);Africa;Maschi;9
2023;Afghanistan;Asia;Femmine;116
2023;Afghanistan;Asia;Maschi;800
2023;Albania;Europa;Femmine;2485
2023;Albania;Europa;Maschi;2476
2023;Algeria;Africa;Femmine;184
2023;Algeria;Africa;Maschi;430
2023;Angola;Africa;Femmine;21
2023;Angola;Africa;Maschi;16
2023;Antigua e Barbuda;Centro America;Maschi;2
2023;Apolide;None;Femmine;18
2023;Apolide;None;Maschi;19
2023;Saudi Arabia;Asia;Femmine;5
2023;Saudi Arabia;Asia;Maschi;6
2023;Argentina;Sud America;Femmine;323
2023;Argentina;Sud America;Maschi;262
2023;Armenia;Asia;Femmine;70
2023;Armenia;Asia;Maschi;46
2023;Australia;Oceania;Femmine;102
2023;Australia;Oceania;Maschi;64
2023;Austria;Europa;Femmine;222
2023;Austria;Europa;Maschi;136
2023;Azerbaijan;Europa;Femmine;70
2023;Azerbaijan;Europa;Maschi;65
2023;Bahamas;Centro America;Femmine;3
2023;Bahamas;Centro America;Maschi;1
2023;Bahrein;Asia;Maschi;1
2023;Bangladesh;Asia;Femmine;2809
2023;Bangladesh;Asia;Maschi;9993
2023;Barbados;Centro America;Femmine;3
2023;Belgium;Europa;Femmine;213
2023;Belgium;Europa;Maschi;182
2023;Belize;Centro America;Femmine;1
2023;Benin (ex Dahomey);Africa;Femmine;15
2023;Benin (ex Dahomey);Africa;Maschi;25
2023;Bhutan;Asia;Femmine;2
2023;Belarus;Europa;Femmine;331
2023;Belarus;Europa;Maschi;58
2023;Bolivia;Sud America;Femmine;1277
2023;Bolivia;Sud America;Maschi;821
2023;Bosnia and Herzegovina;Europa;Femmine;128
2023;Bosnia and Herzegovina;Europa;Maschi;112
2023;Brazil;Sud America;Femmine;2284
2023;Brazil;Sud America;Maschi;1209
2023;Bulgaria;Europa;Femmine;1048
2023;Bulgaria;Europa;Maschi;567
2023;Burkina Faso (ex Alto Volta);Africa;Femmine;30
2023;Burkina Faso (ex Alto Volta);Africa;Maschi;174
2023;Burundi;Africa;Femmine;3
2023;Burundi;Africa;Maschi;2
2023;Cambodia;Asia;Femmine;2
2023;Cambodia;Asia;Maschi;1
2023;Cameroon;Africa;Femmine;230
2023;Cameroon;Africa;Maschi;296
2023;Canada;Nord America;Femmine;166
2023;Canada;Nord America;Maschi;115
2023;Cape Verde;Africa;Femmine;96
2023;Cape Verde;Africa;Maschi;38
2023;Czech Republic;Europa;Femmine;143
2023;Czech Republic;Europa;Maschi;40
2023;Central African Republic.;Africa;Femmine;1
2023;Central African Republic.;Africa;Maschi;3
2023;Chad;Africa;Femmine;2
2023;Chad;Africa;Maschi;12
2023;Chile;Sud America;Femmine;211
2023;Chile;Sud America;Maschi;161
2023;China;Asia;Femmine;19217
2023;China;Asia;Maschi;17824
2023;Cyprus;Europa;Femmine;39
2023;Cyprus;Europa;Maschi;30
2023;Colombia;Sud America;Femmine;839
2023;Colombia;Sud America;Maschi;690
2023;Congo;Africa;Femmine;37
2023;Congo;Africa;Maschi;35
2023;Congo Rep. Dem (ex Zaire);Africa;Femmine;53
2023;Congo Rep. Dem (ex Zaire);Africa;Maschi;59
2023;North Korea;Asia;Femmine;4
2023;South Korea;Asia;Femmine;638
2023;South Korea;Asia;Maschi;406
2023;Ivory Coast;Africa;Femmine;231
2023;Ivory Coast;Africa;Maschi;383
2023;Costa Rica;Centro America;Femmine;27
2023;Costa Rica;Centro America;Maschi;14
2023;Croatia;Europa;Femmine;367
2023;Croatia;Europa;Maschi;197
2023;Cuba;Centro America;Femmine;472
2023;Cuba;Centro America;Maschi;315
2023;Denmark;Europa;Femmine;105
2023;Denmark;Europa;Maschi;98
2023;Dominica;Centro America;Femmine;6
2023;Dominica;Centro America;Maschi;2
2023;Dominicana, Rep.;Centro America;Femmine;606
2023;Dominicana, Rep.;Centro America;Maschi;408
2023;Ecuador;Sud America;Femmine;5229
2023;Ecuador;Sud America;Maschi;4284
2023;Egypt;Africa;Femmine;12526
2023;Egypt;Africa;Maschi;32931
2023;El Salvador;Centro America;Femmine;3776
2023;El Salvador;Centro America;Maschi;2587
2023;Eritrea;Africa;Femmine;730
2023;Eritrea;Africa;Maschi;581
2023;Estonia;Europa;Femmine;65
2023;Estonia;Europa;Maschi;12
2023;Ethiopia;Africa;Femmine;369
2023;Ethiopia;Africa;Maschi;239
2023;ex Jugoslavia;Femmine;11
2023;ex Jugoslavia;Maschi;7
2023;Philippines;Asia;Femmine;21710
2023;Philippines;Asia;Maschi;17232
2023;Finland;Europa;Femmine;116
2023;Finland;Europa;Maschi;32
2023;France;Europa;Femmine;2693
2023;France;Europa;Maschi;2169
2023;Gabon;Africa;Femmine;6
2023;Gabon;Africa;Maschi;5
2023;Gambia;Africa;Femmine;48
2023;Gambia;Africa;Maschi;500
2023;Georgia;Europa;Femmine;1708
2023;Georgia;Europa;Maschi;268
2023;Germany;Europa;Femmine;1199
2023;Germany;Europa;Maschi;934
2023;Ghana;Africa;Femmine;66
2023;Ghana;Africa;Maschi;215
2023;Jamaica;Centro America;Femmine;4
2023;Jamaica;Centro America;Maschi;8
2023;Japan;Asia;Femmine;1184
2023;Japan;Asia;Maschi;822
2023;Djibouti;Africa;Maschi;1
2023;Jordan;Asia;Femmine;57
2023;Jordan;Asia;Maschi;89
2023;Greece;Europa;Femmine;422
2023;Greece;Europa;Maschi;356
2023;Guatemala;Centro America;Femmine;50
2023;Guatemala;Centro America;Maschi;35
2023;Guinea;Africa;Femmine;46
2023;Guinea;Africa;Maschi;261
2023;Guinea Bissau;Africa;Femmine;3
2023;Guinea Bissau;Africa;Maschi;36
2023;Guinea Equatoriale;Africa;Femmine;1
2023;Guyana;Sud America;Maschi;1
2023;Haiti;Centro America;Femmine;9
2023;Haiti;Centro America;Maschi;9
2023;Honduras;Centro America;Femmine;129
2023;Honduras;Centro America;Maschi;65
2023;India;Asia;Femmine;907
2023;India;Asia;Maschi;1433
2023;Indonesia;Asia;Femmine;130
2023;Indonesia;Asia;Maschi;66
2023;Iran;Asia;Femmine;1705
2023;Iran;Asia;Maschi;1667
2023;Iraq;Asia;Femmine;22
2023;Iraq;Asia;Maschi;159
2023;Ireland;Europa;Femmine;159
2023;Ireland;Europa;Maschi;158
2023;Iceland;Europa;Femmine;17
2023;Iceland;Europa;Maschi;12
2023;Israel;Europa;Femmine;244
2023;Israel;Europa;Maschi;239
2023;Kazakistan;Asia;Femmine;170
2023;Kazakistan;Asia;Maschi;39
2023;Kenya;Africa;Femmine;98
2023;Kenya;Africa;Maschi;56
2023;Kyrgyzstan;Asia;Femmine;75
2023;Kyrgyzstan;Asia;Maschi;24
2023;Kosovo;Europa;Femmine;69
2023;Kosovo;Europa;Maschi;208
2023;Kuwait;Asia;Femmine;3
2023;Kuwait;Asia;Maschi;5
2023;Laos;Asia;Femmine;2
2023;Lesotho;Africa;Maschi;1
2023;Latvia;Europa;Femmine;150
2023;Latvia;Europa;Maschi;29
2023;Lebanon;Asia;Femmine;202
2023;Lebanon;Asia;Maschi;274
2023;Liberia;Africa;Femmine;3
2023;Liberia;Africa;Maschi;20
2023;Libya;Africa;Femmine;35
2023;Libya;Africa;Maschi;108
2023;Liechtenstein;Europa;Femmine;1
2023;Liechtenstein;Europa;Maschi;3
2023;Lithuania;Europa;Femmine;230
2023;Lithuania;Europa;Maschi;37
2023;Luxembourg;Europa;Femmine;8
2023;Luxembourg;Europa;Maschi;12
2023;Macedonia, ex Rep. Jugoslava;Europa;Femmine;90
2023;Macedonia, ex Rep. Jugoslava;Europa;Maschi;62
2023;Madagascar;Africa;Femmine;21
2023;Madagascar;Africa;Maschi;6
2023;Malawi;Africa;Femmine;1
2023;Malawi;Africa;Maschi;1
2023;Malaysia;Asia;Femmine;23
2023;Malaysia;Asia;Maschi;16
2023;Mali;Africa;Femmine;21
2023;Mali;Africa;Maschi;400
2023;Malta;Europa;Femmine;30
2023;Malta;Europa;Maschi;17
2023;Morocco;Africa;Femmine;3786
2023;Morocco;Africa;Maschi;4565
2023;Mauritania;Africa;Femmine;4
2023;Mauritania;Africa;Maschi;27
2023;Mauritius;Africa;Femmine;442
2023;Mauritius;Africa;Maschi;373
2023;Mexico;Centro America;Femmine;318
2023;Mexico;Centro America;Maschi;223
2023;Moldova;Europa;Femmine;1597
2023;Moldova;Europa;Maschi;589
2023;Mongolia;Asia;Femmine;23
2023;Mongolia;Asia;Maschi;14
2023;Montenegro;Europa;Femmine;86
2023;Montenegro;Europa;Maschi;83
2023;Mozambique;Africa;Femmine;8
2023;Mozambique;Africa;Maschi;5
2023;Myanmar (ex Birmania);Asia;Femmine;21
2023;Myanmar (ex Birmania);Asia;Maschi;5
2023;Namibia;Africa;Femmine;3
2023;Nepal;Asia;Femmine;107
2023;Nepal;Asia;Maschi;140
2023;Nicaragua;Centro America;Femmine;35
2023;Nicaragua;Centro America;Maschi;18
2023;Niger;Africa;Femmine;4
2023;Niger;Africa;Maschi;23
2023;Nigeria;Africa;Femmine;555
2023;Nigeria;Africa;Maschi;534
2023;Norway;Europa;Femmine;53
2023;Norway;Europa;Maschi;37
2023;New Zealand;Oceania;Femmine;23
2023;New Zealand;Oceania;Maschi;11
2023;Oman;Asia;Femmine;2
2023;Netherlands;Europa;Femmine;298
2023;Netherlands;Europa;Maschi;269
2023;Pakistan;Asia;Femmine;439
2023;Pakistan;Asia;Maschi;2516
2023;Panama;Centro America;Femmine;17
2023;Panama;Centro America;Maschi;13
2023;Paraguay;Sud America;Femmine;55
2023;Paraguay;Sud America;Maschi;24
2023;Peru;Sud America;Femmine;10147
2023;Peru;Sud America;Maschi;7652
2023;Poland;Europa;Femmine;983
2023;Poland;Europa;Maschi;292
2023;Portugal;Europa;Femmine;402
2023;Portugal;Europa;Maschi;287
2023;United Kingdom;Europa;Femmine;1144
2023;United Kingdom;Europa;Maschi;1166
2023;Romania;Europa;Femmine;9297
2023;Romania;Europa;Maschi;6376
2023;Rwanda;Africa;Femmine;8
2023;Rwanda;Africa;Maschi;8
2023;Russia;Europa;Femmine;2683
2023;Russia;Europa;Maschi;724
2023;Saint Kitts e Nevis;Centro America;Femmine;2
2023;Saint Kitts e Nevis;Centro America;Maschi;2
2023;San Marino;Europa;Femmine;18
2023;San Marino;Europa;Maschi;17
2023;Senegal;Africa;Femmine;502
2023;Senegal;Africa;Maschi;2244
2023;Serbia;Europa;Femmine;438
2023;Serbia;Europa;Maschi;261
2023;Seychelles;Africa;Femmine;27
2023;Seychelles;Africa;Maschi;13
2023;Sierra Leone;Africa;Femmine;11
2023;Sierra Leone;Africa;Maschi;52
2023;Singapore;Asia;Femmine;20
2023;Singapore;Asia;Maschi;15
2023;Syria;Asia;Femmine;166
2023;Syria;Asia;Maschi;327
2023;Slovakia;Europa;Femmine;177
2023;Slovakia;Europa;Maschi;27
2023;Slovenia;Europa;Femmine;50
2023;Slovenia;Europa;Maschi;52
2023;Somalia;Africa;Femmine;184
2023;Somalia;Africa;Maschi;471
2023;Spain;Europa;Femmine;1977
2023;Spain;Europa;Maschi;1144
2023;Sri Lanka;Asia;Femmine;8048
2023;Sri Lanka;Asia;Maschi;8676
2023;United States of America;Nord America;Femmine;966
2023;United States of America;Nord America;Maschi;661
2023;South Africa;Africa;Femmine;40
2023;South Africa;Africa;Maschi;26
2023;South Sudan;Africa;Maschi;2
2023;Sudan;Africa;Femmine;36
2023;Sudan;Africa;Maschi;107
2023;Sweden;Europa;Femmine;198
2023;Sweden;Europa;Maschi;132
2023;Switzerland;Europa;Femmine;307
2023;Switzerland;Europa;Maschi;340
2023;Swaziland;Africa;Maschi;1
2023;Tajikistan;Asia;Femmine;4
2023;Tajikistan;Asia;Maschi;5
2023;Taiwan (ex Formosa);Asia;Femmine;165
2023;Taiwan (ex Formosa);Asia;Maschi;60
2023;Tanzania;Africa;Femmine;11
2023;Tanzania;Africa;Maschi;14
2023;State of Palestine;Asia;Femmine;18
2023;State of Palestine;Asia;Maschi;68
2023;Thailandia;Asia;Femmine;259
2023;Thailandia;Asia;Maschi;34
2023;Togo;Centro America;Femmine;35
2023;Togo;Centro America;Maschi;88
2023;Trinidad and Tobago;Centro America;Femmine;6
2023;Trinidad and Tobago;Centro America;Maschi;1
2023;Tunisia;Africa;Femmine;542
2023;Tunisia;Africa;Maschi;1225
2023;Turkey;Asia;Femmine;1114
2023;Turkey;Asia;Maschi;1075
2023;Turkmenistan;Asia;Femmine;3
2023;Turkmenistan;Asia;Maschi;1
2023;Ukraine;Europa;Femmine;7625
2023;Ukraine;Europa;Maschi;2079
2023;Uganda;Africa;Femmine;13
2023;Uganda;Africa;Maschi;9
2023;Hungary;Europa;Femmine;247
2023;Hungary;Europa;Maschi;84
2023;Uruguay;Sud America;Femmine;82
2023;Uruguay;Sud America;Maschi;39
2023;Uzbekistan;Asia;Femmine;40
2023;Uzbekistan;Asia;Maschi;21
2023;Venezuela;Sud America;Femmine;400
2023;Venezuela;Sud America;Maschi;259
2023;Vietnam;Asia;Femmine;52
2023;Vietnam;Asia;Maschi;26
2023;Yemen;Asia;Femmine;3
2023;Yemen;Asia;Maschi;7
2023;Zambia;Africa;Femmine;5
2023;Zambia;Africa;Maschi;7
2023;Zimbabwe (ex Rhodesia);Africa;Femmine;9
2023;Zimbabwe (ex Rhodesia);Africa;Maschi;10
2024;Afghanistan;Asia;Femmine;120
2024;Afghanistan;Asia;Maschi;914
2024;Albania;Europa;Femmine;2328
2024;Albania;Europa;Maschi;2379
2024;Algeria;Africa;Femmine;176
2024;Algeria;Africa;Maschi;445
2024;Angola;Africa;Femmine;22
2024;Angola;Africa;Maschi;16
2024;Antigua e Barbuda;Centro America;Maschi;2
2024;Apolide;None;Femmine;20
2024;Apolide;None;Maschi;21
2024;Saudi Arabia;Asia;Femmine;7
2024;Saudi Arabia;Asia;Maschi;10
2024;Argentina;Sud America;Femmine;320
2024;Argentina;Sud America;Maschi;270
2024;Armenia;Asia;Femmine;68
2024;Armenia;Asia;Maschi;49
2024;Australia;Oceania;Femmine;103
2024;Australia;Oceania;Maschi;67
2024;Austria;Europa;Femmine;235
2024;Austria;Europa;Maschi;140
2024;Azerbaijan;Europa;Femmine;80
2024;Azerbaijan;Europa;Maschi;67
2024;Bahamas;Centro America;Femmine;3
2024;Bahamas;Centro America;Maschi;1
2024;Bahrein;Asia;Femmine;1
2024;Bahrein;Asia;Maschi;1
2024;Bangladesh;Asia;Femmine;2650
2024;Bangladesh;Asia;Maschi;9860
2024;Barbados;Centro America;Femmine;3
2024;Belgium;Europa;Femmine;209
2024;Belgium;Europa;Maschi;196
2024;Belize;Centro America;Femmine;1
2024;Benin (ex Dahomey);Africa;Femmine;13
2024;Benin (ex Dahomey);Africa;Maschi;37
2024;Bhutan;Asia;Femmine;2
2024;Belarus;Europa;Femmine;337
2024;Belarus;Europa;Maschi;61
2024;Bolivia;Sud America;Femmine;1193
2024;Bolivia;Sud America;Maschi;769
2024;Bosnia and Herzegovina;Europa;Femmine;129
2024;Bosnia and Herzegovina;Europa;Maschi;111
2024;Botswana;Africa;Maschi;1
2024;Brazil;Sud America;Femmine;2247
2024;Brazil;Sud America;Maschi;1214
2024;Bulgaria;Europa;Femmine;1029
2024;Bulgaria;Europa;Maschi;549
2024;Burkina Faso (ex Alto Volta);Africa;Femmine;30
2024;Burkina Faso (ex Alto Volta);Africa;Maschi;259
2024;Burundi;Africa;Femmine;6
2024;Burundi;Africa;Maschi;2
2024;Cambodia;Asia;Femmine;2
2024;Cambodia;Asia;Maschi;1
2024;Cameroon;Africa;Femmine;257
2024;Cameroon;Africa;Maschi;320
2024;Canada;Nord America;Femmine;186
2024;Canada;Nord America;Maschi;127
2024;Cape Verde;Africa;Femmine;96
2024;Cape Verde;Africa;Maschi;39
2024;Czech Republic;Europa;Femmine;144
2024;Czech Republic;Europa;Maschi;41
2024;Central African Republic.;Africa;Femmine;1
2024;Central African Republic.;Africa;Maschi;3
2024;Chad;Africa;Femmine;2
2024;Chad;Africa;Maschi;12
2024;Chile;Sud America;Femmine;214
2024;Chile;Sud America;Maschi;164
2024;China;Asia;Femmine;19602
2024;China;Asia;Maschi;18135
2024;Cyprus;Europa;Femmine;45
2024;Cyprus;Europa;Maschi;36
2024;Colombia;Sud America;Femmine;875
2024;Colombia;Sud America;Maschi;737
2024;Congo;Africa;Femmine;42
2024;Congo;Africa;Maschi;41
2024;Congo Rep. Dem (ex Zaire);Africa;Femmine;55
2024;Congo Rep. Dem (ex Zaire);Africa;Maschi;58
2024;North Korea;Asia;Femmine;2
2024;South Korea;Asia;Femmine;672
2024;South Korea;Asia;Maschi;420
2024;Ivory Coast;Africa;Femmine;266
2024;Ivory Coast;Africa;Maschi;414
2024;Costa Rica;Centro America;Femmine;28
2024;Costa Rica;Centro America;Maschi;16
2024;Croatia;Europa;Femmine;379
2024;Croatia;Europa;Maschi;193
2024;Cuba;Centro America;Femmine;475
2024;Cuba;Centro America;Maschi;320
2024;Denmark;Europa;Femmine;107
2024;Denmark;Europa;Maschi;102
2024;Dominica;Centro America;Femmine;8
2024;Dominica;Centro America;Maschi;3
2024;Dominicana, Rep.;Centro America;Femmine;590
2024;Dominicana, Rep.;Centro America;Maschi;390
2024;Ecuador;Sud America;Femmine;4828
2024;Ecuador;Sud America;Maschi;4005
2024;Egypt;Africa;Femmine;11992
2024;Egypt;Africa;Maschi;32414
2024;El Salvador;Centro America;Femmine;3813
2024;El Salvador;Centro America;Maschi;2629
2024;Eritrea;Africa;Femmine;709
2024;Eritrea;Africa;Maschi;562
2024;Estonia;Europa;Femmine;65
2024;Estonia;Europa;Maschi;13
2024;Ethiopia;Africa;Femmine;358
2024;Ethiopia;Africa;Maschi;236
2024;Philippines;Asia;Femmine;20861
2024;Philippines;Asia;Maschi;16449
2024;Finland;Europa;Femmine;115
2024;Finland;Europa;Maschi;35
2024;France;Europa;Femmine;2793
2024;France;Europa;Maschi;2276
2024;Gabon;Africa;Femmine;6
2024;Gabon;Africa;Maschi;5
2024;Gambia;Africa;Femmine;48
2024;Gambia;Africa;Maschi;566
2024;Georgia;Europa;Femmine;1972
2024;Georgia;Europa;Maschi;302
2024;Germany;Europa;Femmine;1221
2024;Germany;Europa;Maschi;967
2024;Ghana;Africa;Femmine;58
2024;Ghana;Africa;Maschi;219
2024;Jamaica;Centro America;Femmine;3
2024;Jamaica;Centro America;Maschi;9
2024;Japan;Asia;Femmine;1219
2024;Japan;Asia;Maschi;839
2024;Djibouti;Africa;Femmine;1
2024;Djibouti;Africa;Maschi;1
2024;Jordan;Asia;Femmine;52
2024;Jordan;Asia;Maschi;90
2024;Greece;Europa;Femmine;443
2024;Greece;Europa;Maschi;368
2024;Guatemala;Centro America;Femmine;57
2024;Guatemala;Centro America;Maschi;35
2024;Guinea;Africa;Femmine;53
2024;Guinea;Africa;Maschi;303
2024;Guinea Bissau;Africa;Femmine;1
2024;Guinea Bissau;Africa;Maschi;34
2024;Guinea Equatoriale;Africa;Femmine;1
2024;Guyana;Sud America;Maschi;1
2024;Haiti;Centro America;Femmine;9
2024;Haiti;Centro America;Maschi;10
2024;Honduras;Centro America;Femmine;132
2024;Honduras;Centro America;Maschi;66
2024;India;Asia;Femmine;985
2024;India;Asia;Maschi;1452
2024;Indonesia;Asia;Femmine;134
2024;Indonesia;Asia;Maschi;66
2024;Iran;Asia;Femmine;1855
2024;Iran;Asia;Maschi;1759
2024;Iraq;Asia;Femmine;25
2024;Iraq;Asia;Maschi;155
2024;Ireland;Europa;Femmine;174
2024;Ireland;Europa;Maschi;180
2024;Iceland;Europa;Femmine;18
2024;Iceland;Europa;Maschi;14
2024;Israel;Europa;Femmine;250
2024;Israel;Europa;Maschi;248
2024;Kazakistan;Asia;Femmine;182
2024;Kazakistan;Asia;Maschi;42
2024;Kenya;Africa;Femmine;101
2024;Kenya;Africa;Maschi;58
2024;Kyrgyzstan;Asia;Femmine;75
2024;Kyrgyzstan;Asia;Maschi;21
2024;Kosovo;Europa;Femmine;65
2024;Kosovo;Europa;Maschi;190
2024;Kuwait;Asia;Femmine;3
2024;Kuwait;Asia;Maschi;6
2024;Laos;Asia;Femmine;2
2024;Lesotho;Africa;Maschi;1
2024;Latvia;Europa;Femmine;152
2024;Latvia;Europa;Maschi;36
2024;Lebanon;Asia;Femmine;214
2024;Lebanon;Asia;Maschi;291
2024;Liberia;Africa;Femmine;5
2024;Liberia;Africa;Maschi;25
2024;Libya;Africa;Femmine;38
2024;Libya;Africa;Maschi;116
2024;Liechtenstein;Europa;Femmine;1
2024;Liechtenstein;Europa;Maschi;4
2024;Lithuania;Europa;Femmine;233
2024;Lithuania;Europa;Maschi;38
2024;Luxembourg;Europa;Femmine;8
2024;Luxembourg;Europa;Maschi;15
2024;Macedonia, ex Rep. Jugoslava;Europa;Femmine;87
2024;Macedonia, ex Rep. Jugoslava;Europa;Maschi;61
2024;Madagascar;Africa;Femmine;21
2024;Madagascar;Africa;Maschi;6
2024;Malawi;Africa;Femmine;1
2024;Malawi;Africa;Maschi;1
2024;Malaysia;Asia;Femmine;23
2024;Malaysia;Asia;Maschi;17
2024;Mali;Africa;Femmine;22
2024;Mali;Africa;Maschi;452
2024;Malta;Europa;Femmine;31
2024;Malta;Europa;Maschi;18
2024;Morocco;Africa;Femmine;3632
2024;Morocco;Africa;Maschi;4447
2024;Mauritania;Africa;Femmine;4
2024;Mauritania;Africa;Maschi;28
2024;Mauritius;Africa;Femmine;423
2024;Mauritius;Africa;Maschi;361
2024;Mexico;Centro America;Femmine;347
